
"Place/Jammer/Transmitter/Jammer Link Information"

"Time (UTCG)","Link To ID","Xmtr Power (dBW)","Xmtr Gain (dB)","EIRP (dBW)","Xmtr Azimuth - Phi (deg)","Xmtr Elevation - Theta (deg)","Range (km)","Rcvr Azimuth - Phi (deg)","Rcvr Elevation - Theta (deg)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","Carrier Power at Rcvr Input (dBW)","Flux Density (dBW/m^2)","Rcvr Gain (dB)","Free Space Loss (dB)","Atmos Loss (dB)","Rain Loss (dB)","CloudsFog Losss (dB)","TropoScintill Loss (dB)","Prop Loss (dB)","Train (K)","Tatmos (K)","TcloudsFog (K)","TtropoScintill (K)","Tsun (K)","Tearth (K)","Tcosmic (K)","Tother (K)","Tantenna (K)","Tequiv (K)","g/T (dB/K)","C/No (dB*Hz)","C/(No+Io) (dB*Hz)","Bandwidth (MHz)","Bandwidth Overlap (units)","Pol. Rel. Angle (deg)","Polarization Effic (dB)","C/N (dB)","C/(N+I) (dB)","Eb/No (dB)","Eb/(No+Io) (dB)","BER","BER+I","C/I (dB)","DeltaT/T (dB)","Pwr Flux Density (dBW/m^2)"
29 Aug 2025 09:13:40.000,0,5.000,1.5669,6.567,-166.294,72.672,9.5870,-108.400,18.573,1.575,-109.512,-150.281,-84.1088,-37.2584,116.0294,0.0458,0.0020,0.0021,0.0000,116.0793,0.062,1.505,0.067,0.000,1.362,0.012,1.350,0.000,4.358,416.457,-66.4644,52.6223,52.6223,5.0000,1.0000,45.000,-3.0103,-14.3674,-14.3674,52.6223,52.6223,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:13:45.000,0,5.000,1.5830,6.583,-164.049,72.912,9.7168,-108.401,20.729,1.575,-109.614,-150.441,-84.2102,-37.3165,116.1462,0.0464,0.0020,0.0022,0.0000,116.1968,0.064,1.526,0.068,0.000,1.363,0.012,1.350,0.000,4.382,416.481,-66.5227,52.4626,52.4626,5.0000,1.0000,45.000,-3.0103,-14.5271,-14.5271,52.4626,52.4626,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:13:50.000,0,5.000,1.5977,6.598,-161.828,73.135,9.8407,-77.331,11.848,1.575,-109.710,-111.921,-84.3062,1.2991,116.2563,0.0470,0.0021,0.0022,0.0000,116.3075,0.065,1.545,0.069,0.000,0.295,0.011,1.350,0.000,3.334,415.433,-27.8962,90.9931,90.9931,5.0000,1.0000,45.000,-3.0103,24.0034,24.0034,90.9931,90.9931,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:13:55.000,0,5.000,1.6000,6.600,-159.500,73.169,9.8603,-77.013,-6.023,1.575,-109.725,-111.761,-84.3213,1.4745,116.2735,0.0471,0.0021,0.0022,0.0000,116.3249,0.065,1.548,0.069,0.000,0.118,0.013,1.350,0.000,3.163,415.262,-27.7190,91.1552,91.1552,5.0000,1.0000,45.000,-3.0103,24.1655,24.1655,91.1552,91.1552,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:00.000,0,5.000,1.5883,6.588,-157.245,72.992,9.7611,-78.749,-23.883,1.575,-109.648,-112.663,-84.2446,0.4956,116.1857,0.0467,0.0020,0.0021,0.0000,116.2365,0.064,1.533,0.067,0.000,0.000,0.013,1.350,0.000,3.027,415.126,-28.6965,90.2545,90.2545,5.0000,1.0000,45.000,-3.0103,23.2648,23.2648,90.2545,90.2545,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:05.000,0,5.000,1.5626,6.563,-155.283,72.608,9.5531,-83.677,-41.607,1.575,-109.486,-115.858,-84.0821,-2.8619,115.9986,0.0457,0.0020,0.0020,0.0000,116.0482,0.062,1.500,0.064,0.000,0.081,0.011,1.350,0.000,3.068,415.167,-32.0545,87.0590,87.0590,5.0000,1.0000,45.000,-3.0103,20.0693,20.0693,87.0590,87.0590,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:10.000,0,5.000,1.5228,6.523,-153.837,72.032,9.2579,-114.521,-57.786,1.575,-109.251,-151.331,-83.8475,-38.5695,115.7259,0.0443,0.0019,0.0019,0.0000,115.7740,0.059,1.454,0.060,0.000,0.064,0.015,1.350,0.000,3.002,415.101,-67.7613,51.5867,51.5867,5.0000,1.0000,45.000,-3.0103,-15.4030,-15.4030,51.5867,51.5867,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:15.000,0,5.000,1.4744,6.474,-152.645,71.354,8.9338,-125.527,-56.469,1.575,-108.988,-149.452,-83.5847,-36.9533,115.4164,0.0427,0.0018,0.0018,0.0000,115.4627,0.055,1.404,0.057,0.000,0.123,0.015,1.350,0.000,3.004,415.102,-66.1452,53.4657,53.4657,5.0000,1.0000,45.000,-3.0103,-13.5240,-13.5240,53.4657,53.4657,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:20.000,0,5.000,1.4209,6.421,-151.354,70.633,8.6148,-125.523,-55.053,1.575,-108.724,-149.031,-83.3206,-36.7961,115.1006,0.0412,0.0016,0.0017,0.0000,115.1451,0.051,1.354,0.053,0.000,0.104,0.015,1.350,0.000,2.927,415.026,-65.9871,53.8878,53.8878,5.0000,1.0000,45.000,-3.0103,-13.1019,-13.1019,53.8878,53.8878,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:25.000,0,5.000,1.3619,6.362,-149.952,69.868,8.3015,-125.519,-53.530,1.575,-108.460,-148.606,-83.0561,-36.6358,114.7788,0.0397,0.0015,0.0016,0.0000,114.8216,0.048,1.305,0.050,0.000,0.085,0.015,1.350,0.000,2.852,414.951,-65.8261,54.3134,54.3134,5.0000,1.0000,45.000,-3.0103,-12.6763,-12.6763,54.3134,54.3134,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:30.000,0,5.000,1.2968,6.297,-148.425,69.056,7.9945,-125.515,-51.888,1.575,-108.196,-148.179,-82.7922,-36.4727,114.4515,0.0382,0.0014,0.0015,0.0000,114.4926,0.044,1.257,0.046,0.000,0.065,0.015,1.350,0.000,2.778,414.876,-65.6622,54.7411,54.7411,5.0000,1.0000,45.000,-3.0103,-12.2486,-12.2486,54.7411,54.7411,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:35.000,0,5.000,1.2249,6.225,-146.760,68.196,7.6946,-125.512,-50.116,1.575,-107.934,-147.752,-82.5304,-36.3073,114.1194,0.0368,0.0013,0.0014,0.0000,114.1589,0.041,1.210,0.043,0.000,0.046,0.015,1.350,0.000,2.705,414.804,-65.4960,55.1691,55.1691,5.0000,1.0000,45.000,-3.0103,-11.8206,-11.8206,55.1691,55.1691,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:40.000,0,5.000,1.1456,6.146,-144.939,67.286,7.4026,-125.509,-48.203,1.575,-107.676,-147.326,-82.2721,-36.1398,113.7835,0.0354,0.0012,0.0013,0.0000,113.8213,0.037,1.165,0.040,0.000,0.029,0.015,1.350,0.000,2.635,414.734,-65.3278,55.5956,55.5956,5.0000,1.0000,45.000,-3.0103,-11.3941,-11.3941,55.5956,55.5956,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:45.000,0,5.000,1.0584,6.058,-142.943,66.327,7.1196,-125.506,-46.135,1.575,-107.423,-146.904,-82.0192,-35.9710,113.4449,0.0341,0.0011,0.0012,0.0000,113.4812,0.034,1.120,0.037,0.000,0.014,0.015,1.350,0.000,2.570,414.669,-65.1583,56.0181,56.0181,5.0000,1.0000,45.000,-3.0103,-10.9716,-10.9716,56.0181,56.0181,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:50.000,0,5.000,0.9629,5.963,-140.753,65.319,6.8467,-125.503,-43.899,1.575,-107.177,-146.489,-81.7737,-35.8017,113.1053,0.0327,0.0010,0.0011,0.0000,113.1402,0.031,1.078,0.035,0.000,0.004,0.015,1.350,0.000,2.511,414.610,-64.9884,56.4335,56.4335,5.0000,1.0000,45.000,-3.0103,-10.5562,-10.5562,56.4335,56.4335,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:14:55.000,0,5.000,0.8586,5.859,-138.345,64.265,6.5850,-125.500,-41.482,1.575,-106.942,-146.085,-81.5381,-35.6329,112.7669,0.0315,0.0009,0.0010,0.0000,112.8003,0.029,1.037,0.032,0.000,0.000,0.015,1.350,0.000,2.462,414.561,-64.8190,56.8384,56.8384,5.0000,1.0000,45.000,-3.0103,-10.1513,-10.1513,56.8384,56.8384,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:00.000,0,5.000,0.7456,5.746,-135.696,63.172,6.3360,-125.498,-38.869,1.575,-106.719,-145.695,-81.3150,-35.4659,112.4321,0.0303,0.0009,0.0009,0.0000,112.4642,0.028,0.998,0.030,0.000,0.006,0.014,1.350,0.000,2.426,414.525,-64.6517,57.2289,57.2289,5.0000,1.0000,45.000,-3.0103,-9.7608,-9.7608,57.2289,57.2289,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:05.000,0,5.000,0.6245,5.624,-132.780,62.049,6.1013,-125.496,-36.049,1.575,-106.511,-145.323,-81.1070,-35.3023,112.1042,0.0292,0.0008,0.0009,0.0000,112.1351,0.027,0.961,0.028,0.000,0.026,0.014,1.350,0.000,2.405,414.504,-64.4878,57.6007,57.6007,5.0000,1.0000,45.000,-3.0103,-9.3890,-9.3890,57.6007,57.6007,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:10.000,0,5.000,0.4963,5.496,-129.572,60.910,5.8825,-125.494,-33.011,1.575,-106.320,-144.975,-80.9169,-35.1440,111.7870,0.0281,0.0008,0.0008,0.0000,111.8168,0.025,0.927,0.026,0.000,0.064,0.014,1.350,0.000,2.406,414.505,-64.3296,57.9491,57.9491,5.0000,1.0000,45.000,-3.0103,-9.0406,-9.0406,57.9491,57.9491,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:15.000,0,5.000,0.3631,5.363,-126.050,59.774,5.6815,-125.492,-29.749,1.575,-106.151,-144.654,-80.7471,-34.9933,111.4850,0.0272,0.0008,0.0008,0.0000,111.5138,0.025,0.895,0.024,0.000,0.124,0.014,1.350,0.000,2.432,414.531,-64.1791,58.2693,58.2693,5.0000,1.0000,45.000,-3.0103,-8.7204,-8.7204,58.2693,58.2693,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:20.000,0,5.000,0.2279,5.228,-122.196,58.666,5.5003,-125.490,-26.259,1.575,-106.003,-144.366,-80.5997,-34.8527,111.2034,0.0263,0.0008,0.0007,0.0000,111.2312,0.024,0.867,0.022,0.000,0.213,0.014,1.350,0.000,2.489,414.587,-64.0392,58.5566,58.5566,5.0000,1.0000,45.000,-3.0103,-8.4331,-8.4331,58.5566,58.5566,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:25.000,0,5.000,0.0951,5.095,-118.000,57.617,5.3408,-125.489,-22.546,1.575,-105.880,-144.115,-80.4761,-34.7251,110.9479,0.0256,0.0007,0.0006,0.0000,110.9748,0.023,0.842,0.020,0.000,0.332,0.014,1.350,0.000,2.580,414.679,-63.9125,58.8069,58.8069,5.0000,1.0000,45.000,-3.0103,-8.1828,-8.1828,58.8069,58.8069,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:30.000,0,5.000,-0.0297,4.970,-113.467,56.663,5.2051,-125.488,-18.623,1.575,-105.780,-143.904,-80.3766,-34.6135,110.7243,0.0249,0.0007,0.0006,0.0000,110.7505,0.022,0.820,0.019,0.000,0.483,0.014,1.350,0.000,2.708,414.807,-63.8023,59.0167,59.0167,5.0000,1.0000,45.000,-3.0103,-7.9730,-7.9730,59.0167,59.0167,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:35.000,0,5.000,-0.1401,4.860,-108.616,55.843,5.0950,-125.487,-14.510,1.575,-105.704,-143.735,-80.3007,-34.5208,110.5386,0.0244,0.0007,0.0006,0.0000,110.5642,0.022,0.803,0.017,0.000,0.665,0.013,1.350,0.000,2.871,414.970,-63.7113,59.1836,59.1836,5.0000,1.0000,45.000,-3.0103,-7.8061,-7.8061,59.1836,59.1836,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:40.000,0,5.000,-0.2290,4.771,-103.490,55.198,5.0123,-125.487,-10.238,1.575,-105.651,-143.611,-80.2470,-34.4498,110.3964,0.0240,0.0007,0.0005,0.0000,110.4216,0.021,0.790,0.016,0.000,0.869,0.013,1.350,0.000,3.060,415.159,-63.6422,59.3063,59.3063,5.0000,1.0000,45.000,-3.0103,-7.6834,-7.6834,59.3063,59.3063,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:45.000,0,5.000,-0.2901,4.710,-98.153,54.762,4.9582,-125.486,-5.848,1.575,-105.617,-143.530,-80.2137,-34.4028,110.3023,0.0237,0.0007,0.0005,0.0000,110.3272,0.021,0.782,0.015,0.000,1.084,0.013,1.350,0.000,3.265,415.364,-63.5974,59.3845,59.3845,5.0000,1.0000,45.000,-3.0103,-7.6052,-7.6052,59.3845,59.3845,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:50.000,0,5.000,-0.3185,4.681,-92.689,54.562,4.9339,-125.486,-1.388,1.575,-105.603,-143.494,-80.1991,-34.3814,110.2595,0.0236,0.0007,0.0004,0.0000,110.2842,0.021,0.778,0.014,0.000,1.293,0.013,1.350,0.000,3.469,415.568,-63.5781,59.4183,59.4183,5.0000,1.0000,45.000,-3.0103,-7.5714,-7.5714,59.4183,59.4183,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:15:55.000,0,5.000,-0.3118,4.688,-87.193,54.609,4.9396,-125.486,3.088,1.575,-105.606,-143.503,-80.2025,-34.3864,110.2696,0.0237,0.0007,0.0004,0.0000,110.2943,0.021,0.779,0.013,0.000,1.481,0.013,1.350,0.000,3.657,415.756,-63.5851,59.4079,59.4079,5.0000,1.0000,45.000,-3.0103,-7.5818,-7.5818,59.4079,59.4079,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:00.000,0,5.000,-0.2705,4.729,-81.766,54.901,4.9753,-125.486,7.527,1.575,-105.628,-143.556,-80.2240,-34.4177,110.3321,0.0238,0.0007,0.0004,0.0000,110.3570,0.021,0.785,0.012,0.000,1.632,0.013,1.350,0.000,3.814,415.913,-63.6180,59.3535,59.3535,5.0000,1.0000,45.000,-3.0103,-7.6362,-7.6362,59.3535,59.3535,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:05.000,0,5.000,-0.1982,4.802,-76.500,55.420,5.0404,-125.487,11.878,1.575,-105.668,-143.653,-80.2648,-34.4740,110.4450,0.0241,0.0007,0.0004,0.0000,110.4702,0.022,0.795,0.012,0.000,1.739,0.013,1.350,0.000,3.930,416.029,-63.6756,59.2552,59.2552,5.0000,1.0000,45.000,-3.0103,-7.7345,-7.7345,59.2552,59.2552,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:10.000,0,5.000,-0.1003,4.900,-71.473,56.136,5.1337,-125.488,16.093,1.575,-105.730,-143.794,-80.3267,-34.5536,110.6043,0.0246,0.0007,0.0003,0.0000,110.6300,0.022,0.810,0.011,0.000,1.798,0.013,1.350,0.000,4.004,416.103,-63.7559,59.1130,59.1130,5.0000,1.0000,45.000,-3.0103,-7.8767,-7.8767,59.1130,59.1130,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:15.000,0,5.000,0.0164,5.016,-66.739,57.011,5.2538,-125.489,20.138,1.575,-105.815,-143.979,-80.4113,-34.6538,110.8051,0.0252,0.0007,0.0003,0.0000,110.8313,0.023,0.829,0.010,0.000,1.814,0.014,1.350,0.000,4.039,416.138,-63.8565,58.9277,58.9277,5.0000,1.0000,45.000,-3.0103,-8.0620,-8.0620,58.9277,58.9277,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:20.000,0,5.000,0.1449,5.145,-62.332,58.006,5.3987,-125.490,23.983,1.575,-105.924,-144.206,-80.5199,-34.7719,111.0416,0.0259,0.0007,0.0003,0.0000,111.0685,0.023,0.852,0.009,0.000,1.792,0.014,1.350,0.000,4.040,416.139,-63.9746,58.7010,58.7010,5.0000,1.0000,45.000,-3.0103,-8.2887,-8.2887,58.7010,58.7010,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:25.000,0,5.000,0.2792,5.279,-58.267,59.082,5.5667,-125.491,27.612,1.575,-106.056,-144.471,-80.6526,-34.9047,111.3077,0.0267,0.0008,0.0003,0.0000,111.3354,0.024,0.878,0.009,0.000,1.743,0.014,1.350,0.000,4.018,416.117,-64.1072,58.4357,58.4357,5.0000,1.0000,45.000,-3.0103,-8.5540,-8.5540,58.4357,58.4357,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:30.000,0,5.000,0.4141,5.414,-54.540,60.204,5.7557,-125.493,31.015,1.575,-106.212,-144.772,-80.8086,-35.0495,111.5977,0.0276,0.0008,0.0003,0.0000,111.6263,0.025,0.908,0.008,0.000,1.676,0.014,1.350,0.000,3.980,416.079,-64.2515,58.1354,58.1354,5.0000,1.0000,45.000,-3.0103,-8.8543,-8.8543,58.1354,58.1354,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:35.000,0,5.000,0.5457,5.546,-51.140,61.344,5.9637,-125.495,34.192,1.575,-106.390,-145.104,-80.9863,-35.2033,111.9060,0.0286,0.0008,0.0002,0.0000,111.9356,0.026,0.941,0.007,0.000,1.597,0.014,1.350,0.000,3.935,416.034,-64.4049,57.8043,57.8043,5.0000,1.0000,45.000,-3.0103,-9.1854,-9.1854,57.8043,57.8043,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:40.000,0,5.000,0.6714,5.671,-48.046,62.479,6.1888,-125.497,37.146,1.575,-106.587,-145.461,-81.1835,-35.3639,112.2278,0.0297,0.0009,0.0002,0.0000,112.2585,0.027,0.976,0.006,0.000,1.514,0.014,1.350,0.000,3.888,415.987,-64.5650,57.4471,57.4471,5.0000,1.0000,45.000,-3.0103,-9.5426,-9.5426,57.4471,57.4471,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:45.000,0,5.000,0.7895,5.790,-45.234,63.592,6.4291,-125.499,39.886,1.575,-106.801,-145.840,-81.3974,-35.5290,112.5587,0.0308,0.0009,0.0002,0.0000,112.5906,0.028,1.014,0.005,0.000,1.432,0.014,1.350,0.000,3.844,415.942,-64.7296,57.0685,57.0685,5.0000,1.0000,45.000,-3.0103,-9.9212,-9.9212,57.0685,57.0685,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:50.000,0,5.000,0.8992,5.899,-42.680,64.670,6.6831,-125.501,42.423,1.575,-107.029,-146.236,-81.6255,-35.6968,112.8952,0.0320,0.0009,0.0001,0.0000,112.9283,0.029,1.054,0.004,0.000,1.352,0.015,1.350,0.000,3.804,415.903,-64.8970,56.6730,56.6730,5.0000,1.0000,45.000,-3.0103,-10.3167,-10.3167,56.6730,56.6730,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:16:55.000,0,5.000,1.0002,6.000,-40.358,65.707,6.9492,-125.504,44.770,1.575,-107.269,-146.645,-81.8650,-35.8660,113.2344,0.0333,0.0010,0.0001,0.0000,113.2688,0.032,1.096,0.003,0.000,1.277,0.015,1.350,0.000,3.773,415.872,-65.0659,56.2646,56.2646,5.0000,1.0000,45.000,-3.0103,-10.7251,-10.7251,56.2646,56.2646,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:00.000,0,5.000,1.0925,6.093,-38.244,66.697,7.2261,-125.507,46.940,1.575,-107.517,-147.063,-82.1135,-36.0352,113.5738,0.0346,0.0011,0.0001,0.0000,113.6096,0.035,1.140,0.002,0.000,1.208,0.015,1.350,0.000,3.749,415.848,-65.2348,55.8472,55.8472,5.0000,1.0000,45.000,-3.0103,-11.1425,-11.1425,55.8472,55.8472,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:05.000,0,5.000,1.1766,6.177,-36.317,67.638,7.5126,-125.510,48.947,1.575,-107.772,-147.486,-82.3686,-36.2036,113.9115,0.0360,0.0012,0.0000,0.0000,113.9488,0.039,1.185,0.001,0.000,1.144,0.015,1.350,0.000,3.733,415.832,-65.4030,55.4239,55.4239,5.0000,1.0000,45.000,-3.0103,-11.5658,-11.5658,55.4239,55.4239,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:10.000,0,5.000,1.2530,6.253,-34.557,68.528,7.8077,-125.514,50.805,1.575,-108.032,-147.913,-82.6283,-36.3703,114.2462,0.0374,0.0013,0.0000,0.0000,114.2849,0.042,1.231,0.000,0.000,1.087,0.015,1.350,0.000,3.725,415.824,-65.5697,54.9975,54.9975,5.0000,1.0000,45.000,-3.0103,-11.9922,-11.9922,54.9975,54.9975,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:15.000,0,5.000,1.3223,6.322,-32.946,69.370,8.1104,-125.517,52.526,1.575,-108.295,-148.340,-82.8910,-36.5349,114.5765,0.0389,0.0015,0.0000,0.0000,114.6169,0.046,1.279,0.000,0.000,1.035,0.015,1.350,0.000,3.724,415.823,-65.7343,54.5702,54.5702,5.0000,1.0000,45.000,-3.0103,-12.4195,-12.4195,54.5702,54.5702,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:20.000,0,5.000,1.3850,6.385,-31.469,70.164,8.4198,-125.521,54.122,1.575,-108.559,-148.766,-83.1551,-36.6969,114.9018,0.0404,0.0016,0.0000,0.0000,114.9437,0.049,1.328,0.000,0.000,0.988,0.015,1.350,0.000,3.730,415.829,-65.8964,54.1440,54.1440,5.0000,1.0000,45.000,-3.0103,-12.8457,-12.8457,54.1440,54.1440,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:25.000,0,5.000,1.4418,6.442,-30.110,70.911,8.7354,-125.525,55.603,1.575,-108.823,-149.189,-83.4195,-36.8561,115.2214,0.0419,0.0017,0.0000,0.0000,115.2649,0.053,1.377,0.000,0.000,0.946,0.015,1.350,0.000,3.741,415.840,-66.0556,53.7204,53.7204,5.0000,1.0000,45.000,-3.0103,-13.2693,-13.2693,53.7204,53.7204,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:30.000,0,5.000,1.4933,6.493,-28.858,71.616,9.0564,-125.530,56.980,1.575,-109.087,-149.609,-83.6831,-37.0121,115.5348,0.0434,0.0018,0.0000,0.0000,115.5800,0.056,1.428,0.000,0.000,0.909,0.015,1.350,0.000,3.758,415.857,-66.2118,53.3006,53.3006,5.0000,1.0000,45.000,-3.0103,-13.6891,-13.6891,53.3006,53.3006,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:35.000,0,5.000,1.5405,6.541,-27.760,72.286,9.3861,-164.740,64.268,1.575,-109.352,-148.660,-83.9482,-35.7976,115.8454,0.0450,0.0019,0.0000,0.0000,115.8924,0.060,1.480,0.000,0.000,0.676,0.007,1.350,0.000,3.573,415.672,-64.9954,54.2519,54.2519,5.0000,1.0000,45.000,-3.0103,-12.7378,-12.7378,54.2519,54.2519,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:40.000,0,5.000,1.5867,6.587,-27.416,72.969,9.7484,142.046,72.713,1.575,-109.636,-151.467,-84.2328,-38.3203,116.1744,0.0468,0.0020,0.0000,0.0000,116.2231,0.064,1.537,0.000,0.000,0.800,0.007,1.350,0.000,3.757,415.856,-67.5200,51.4427,51.4427,5.0000,1.0000,45.000,-3.0103,-15.5470,-15.5470,51.4427,51.4427,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:45.000,0,5.000,1.6274,6.627,-27.925,73.593,10.1067,97.183,61.979,1.575,-109.911,-157.750,-84.5075,-44.3288,116.4879,0.0485,0.0022,0.0000,0.0000,116.5385,0.068,1.593,0.000,0.000,0.989,0.007,1.350,0.000,4.007,416.106,-73.5311,45.1569,45.1569,5.0000,1.0000,45.000,-3.0103,-21.8328,-21.8328,45.1569,45.1569,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:50.000,0,5.000,1.6591,6.659,-29.135,74.096,10.4160,82.879,44.870,1.575,-110.143,-116.234,-84.7393,-2.5806,116.7497,0.0500,0.0023,0.0000,0.0000,116.8020,0.071,1.642,0.000,0.000,1.299,0.007,1.350,0.000,4.368,416.466,-31.7867,86.6696,86.6696,5.0000,1.0000,45.000,-3.0103,19.6799,19.6799,86.6696,86.6696,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:17:55.000,0,5.000,1.6804,6.680,-30.855,74.443,10.6411,77.589,26.796,1.575,-110.308,-113.008,-84.9048,0.8111,116.9354,0.0511,0.0023,0.0000,0.0000,116.9888,0.073,1.677,0.000,0.000,1.561,0.010,1.350,0.000,4.671,416.770,-28.3981,89.8926,89.8926,5.0000,1.0000,45.000,-3.0103,22.9029,22.9029,89.8926,89.8926,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:18:00.000,0,5.000,1.6950,6.695,-32.774,74.687,10.8053,107.183,25.937,1.575,-110.428,-151.713,-85.0241,-37.7748,117.0685,0.0518,0.0024,0.0000,0.0000,117.1227,0.075,1.703,0.000,0.000,1.402,0.014,1.350,0.000,4.544,416.642,-66.9827,51.1888,51.1888,5.0000,1.0000,45.000,-3.0103,-15.8009,-15.8009,51.1888,51.1888,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
29 Aug 2025 09:18:05.000,0,5.000,1.7098,6.710,-34.632,74.938,10.9796,107.185,27.747,1.575,-110.553,-151.907,-85.1491,-37.8438,117.2074,0.0527,0.0024,0.0000,0.0000,117.2625,0.077,1.730,0.000,0.000,1.383,0.014,1.350,0.000,4.554,416.653,-67.0519,50.9946,50.9946,5.0000,1.0000,45.000,-3.0103,-15.9951,-15.9951,50.9946,50.9946,1.0000e-30,1.0000e-30,3000.0000,-9999.9900,-9999.9900
